nrep Nvals NCD pAvals pBvals pCvals pDvals rab rcd mr_2_True mr_2_hap mr_2_geno sdr_2_True sdr_2_hap sdr_2_geno corhg hapb genp
1000 300 300 0.15 0.15 0.35 0.35 0.2 0.2 0.2 0.201357695086316 0.202467254206573 0 0.0390608574667804 0.0480599874581284 0.819520183836501 0.271963585383665 0.104815647205573
1000 300 300 0.15 0.15 0.45 0.45 0.2 0.2 0.2 0.202871578209052 0.201623563677323 0 0.0366710672067239 0.0459509453103079 0.79554880365811 0.01344124126223 0.264129126151868
1000 300 300 0.15 0.15 0.15 0.15 0.2 0.2 0.2 0.20125572597238 0.202808466072787 0 0.0458713717600169 0.0542799561637432 0.840251245679727 0.386878140942399 0.102117993969376
1000 300 300 0.15 0.15 0.25 0.25 0.2 0.2 0.2 0.201146684803547 0.2033138684881 0 0.0428946477269619 0.0514623739081589 0.834672915481629 0.398113096271532 0.0419818348118609
1000 300 300 0.15 0.15 0.35 0.35 0.2 0.2 0.2 0.201429897118738 0.20340535694772 0 0.040086141803369 0.0487784446654417 0.818884457693792 0.259589176968419 0.0274937192176422
1000 300 300 0.15 0.15 0.45 0.45 0.2 0.2 0.2 0.204255892913184 0.204972660647754 0 0.0398657846261162 0.0482463079092331 0.830016909113691 0.000764063021734877 0.0011545562470118
1000 300 300 0.25 0.25 0.25 0.25 0.2 0.2 0.2 0.201899786825049 0.201094865685731 0 0.0371365758697682 0.047539866877306 0.786986539511735 0.106038901658156 0.466608256530387
1000 300 300 0.25 0.25 0.35 0.35 0.2 0.2 0.2 0.201354874000246 0.202128494030396 0 0.0362975453773713 0.0464945504271446 0.808002011919936 0.238130292017249 0.148022346966795
1000 300 300 0.25 0.25 0.45 0.45 0.2 0.2 0.2 0.201642433577289 0.204274204982861 0 0.0348711709058187 0.0451895792919882 0.768636513014321 0.13668872320439 0.00284884215844104
1000 300 300 0.25 0.25 0.25 0.25 0.2 0.2 0.2 0.201557897009133 0.204723517612154 0 0.0374333845220251 0.0457176397763351 0.788643606685629 0.188451776983743 0.00112298226494265
1000 300 300 0.25 0.25 0.35 0.35 0.2 0.2 0.2 0.200765545988603 0.202633614690197 0 0.0350138924404481 0.0452280929395725 0.768297461608671 0.489473323816852 0.0658618904762443
1000 300 300 0.25 0.25 0.45 0.45 0.2 0.2 0.2 0.202697920552944 0.20346618070208 0 0.0350956523958137 0.0450166261017809 0.751442761412531 0.0152344009007501 0.0150707303615524
1000 300 300 0.35 0.35 0.35 0.35 0.2 0.2 0.2 0.201661945989974 0.203339772183829 0 0.0354215094205866 0.0472411204841978 0.774039618861252 0.138200547856062 0.0255973841012065
1000 300 300 0.35 0.35 0.45 0.45 0.2 0.2 0.2 0.200151940368053 0.201177189417485 0 0.0337196099629884 0.0435967317028943 0.742416972092466 0.886720091572393 0.393380998856722
1000 300 300 0.35 0.35 0.35 0.35 0.2 0.2 0.2 0.202281448777572 0.202730660261762 0 0.0355962543753892 0.0451463429057654 0.781300967844771 0.0429502153931744 0.0560731636179837
1000 300 300 0.35 0.35 0.45 0.45 0.2 0.2 0.2 0.202664369641377 0.204897891025545 0 0.0331983780706097 0.0435182888172649 0.753652066418654 0.0113023896230145 0.000389667681628988
1000 300 300 0.45 0.45 0.45 0.45 0.2 0.2 0.2 0.200948733473078 0.203166873582407 0 0.0329433818425417 0.0432205054180775 0.7518632326052 0.362672365374237 0.020700854940841
1000 300 300 0.45 0.45 0.45 0.45 0.2 0.2 0.2 0.199977214587392 0.200589844866332 0 0.0319122196080539 0.0434269694985025 0.753149919582862 0.981990803845934 0.667641138434101
1000 300 300 0.05 0.05 0.05 0.05 0.4 0.4 0.4 0.401296990098371 0.402669700046229 0 0.0934373173169152 0.0966928612831356 0.950641466908794 0.660791771853674 0.38281392909877
1000 300 300 0.05 0.05 0.15 0.15 0.4 0.4 0.4 0.399591605439603 0.398241911573091 0 0.0674236221330308 0.0731600911220861 0.926662554933415 0.848138570988431 0.447483158528022
1000 300 300 0.05 0.05 0.25 0.25 0.4 0.4 0.4 0.402775756461302 0.403453511176728 0 0.0595226594569239 0.0631379172800557 0.921939194851849 0.140612522172141 0.0839928871966688
1000 300 300 0.05 0.05 0.35 0.35 0.4 0.4 0.4 0.403895843894376 0.404851929868465 0 0.0537106034582539 0.058099504382971 0.922041013193604 0.0220131101324257 0.00839913619899937
1000 300 300 0.05 0.05 0.45 0.45 0.4 0.4 0.4 0.403372250501476 0.402520288646933 0 0.050474274038235 0.0546675255861132 0.90977972183917 0.034869061730508 0.145188748917449
1000 300 300 0.05 0.05 0.05 0.05 0.4 0.4 0.4 0.405605022504513 0.406671034689812 0 0.0907077452934555 0.0951681639436765 0.944237437367952 0.0509754552801802 0.0268700698496205
1000 300 300 0.05 0.05 0.15 0.15 0.4 0.4 0.4 0.403571739514789 0.402774166618868 0 0.0667283643108046 0.0714100287838541 0.933090193039972 0.090832324476784 0.21955059481259
1000 300 300 0.05 0.05 0.25 0.25 0.4 0.4 0.4 0.403243615945528 0.403070174356262 0 0.0580930332674232 0.0629401915619982 0.919785635693151 0.0777595012773083 0.123260368736684
1000 300 300 0.05 0.05 0.35 0.35 0.4 0.4 0.4 0.403598481062111 0.403123635744615 0 0.0527671781609955 0.0570045636716436 0.911380211405198 0.0312804267762868 0.0834381795727817
1000 300 300 0.05 0.05 0.45 0.45 0.4 0.4 0.4 0.399828444405059 0.399332249722774 0 0.0523543847091501 0.0577775443447192 0.919969271950818 0.917490153284245 0.714835913236826
1000 300 300 0.15 0.15 0.15 0.15 0.4 0.4 0.4 0.400393052878683 0.398995670738462 0 0.0558386297852801 0.0635004451382254 0.875905365540254 0.82389590023531 0.617080364359763
1000 300 300 0.15 0.15 0.25 0.25 0.4 0.4 0.4 0.399881128950404 0.399359576837442 0 0.0512472207232905 0.0599142088503048 0.871972199230769 0.941541527080199 0.735422181091844
1000 300 300 0.15 0.15 0.35 0.35 0.4 0.4 0.4 0.399664904173034 0.401394437400544 0 0.0479792209551723 0.0574631190883506 0.857210394014469 0.825247064877686 0.443037621008605
1000 300 300 0.15 0.15 0.45 0.45 0.4 0.4 0.4 0.399746655967648 0.40095595417257 0 0.0459138463778834 0.0545930806766036 0.84326030658249 0.861516861083775 0.579886314831619
1000 300 300 0.15 0.15 0.15 0.15 0.4 0.4 0.4 0.401496213981124 0.402254299043735 0 0.0576676683747587 0.0644240852020318 0.875638502092911 0.412145445301797 0.268763484897353
1000 300 300 0.15 0.15 0.25 0.25 0.4 0.4 0.4 0.400839290601498 0.402088044833524 0 0.0501083716199104 0.0593603216038671 0.851208194570432 0.59646123248542 0.266252967866249
1000 300 300 0.15 0.15 0.35 0.35 0.4 0.4 0.4 0.400786139189108 0.401199711481944 0 0.0478728733774027 0.0553554645420726 0.855223124697728 0.603673556320307 0.493278201833697
1000 300 300 0.15 0.15 0.45 0.45 0.4 0.4 0.4 0.40248871722374 0.403907333397273 0 0.0468069801373615 0.0533682370979833 0.859788765397516 0.0930023998049369 0.0208012007894168
1000 300 300 0.25 0.25 0.25 0.25 0.4 0.4 0.4 0.402629337848121 0.401552133349679 0 0.0454090904040572 0.0528603852655914 0.815341010180163 0.0673886614902401 0.353353938051533
1000 300 300 0.25 0.25 0.35 0.35 0.4 0.4 0.4 0.399197204744847 0.399138152975404 0 0.0447730443464029 0.054665155096752 0.827263233803136 0.570837021711395 0.61819738432275
1000 300 300 0.25 0.25 0.45 0.45 0.4 0.4 0.4 0.40245294825875 0.400595614757947 0 0.044099043758607 0.0555538248343566 0.827043023120085 0.0788881804501073 0.734650528911566
1000 300 300 0.25 0.25 0.25 0.25 0.4 0.4 0.4 0.402484538493887 0.402086740661828 0 0.0455986233097103 0.0533180753988681 0.827647812535832 0.0851917182110755 0.216140719170589
1000 300 300 0.25 0.25 0.35 0.35 0.4 0.4 0.4 0.40122763386986 0.402122510582276 0 0.0436524056662758 0.0525112424649546 0.821347620345281 0.374042337502173 0.201477102533287
1000 300 300 0.25 0.25 0.45 0.45 0.4 0.4 0.4 0.40023143743995 0.40167448408545 0 0.041145920787225 0.0509307520298805 0.8150920373115 0.85885980428645 0.298738768889644
1000 300 300 0.35 0.35 0.35 0.35 0.4 0.4 0.4 0.401268746988769 0.400905081023632 0 0.041507968082247 0.0512212714982332 0.809592244991995 0.333981576325676 0.576440390792278
1000 300 300 0.35 0.35 0.45 0.45 0.4 0.4 0.4 0.401313270345281 0.400664703215421 0 0.0411603226420466 0.0492654073811746 0.785888761122716 0.313236550425786 0.669716215746475
1000 300 300 0.35 0.35 0.35 0.35 0.4 0.4 0.4 0.402135139721935 0.401480197700934 0 0.0413402464071561 0.0513829979634386 0.809944399924358 0.102731077131612 0.362535119238896
1000 300 300 0.35 0.35 0.45 0.45 0.4 0.4 0.4 0.401077570787499 0.40008037217924 0 0.0407203604484449 0.0507652746310313 0.79276441884917 0.40289155980653 0.960080159131833
1000 300 300 0.45 0.45 0.45 0.45 0.4 0.4 0.4 0.402472609625011 0.403077023268732 0 0.0396867898667222 0.0498611513557294 0.786818583391501 0.0490916839939195 0.051276804991132
1000 300 300 0.45 0.45 0.45 0.45 0.4 0.4 0.4 0.400041439785583 0.399413180222276 0 0.0408476105238556 0.0522045990174504 0.79319347212397 0.974413690052142 0.722316831810952
1000 300 300 0.05 0.05 0.05 0.05 0.2 0.2 0.2 0.204909356500206 0.204581211974927 0 0.0755711313732778 0.0803707292481853 0.93992217925005 0.0402042096781771 0.0717633752132796
1000 300 300 0.05 0.05 0.15 0.15 0.2 0.2 0.2 0.204348955480849 0.206026668810081 0 0.0528110098297877 0.0580030524382642 0.89518812556418 0.0093478424082676 0.00105271856335319
1000 300 300 0.05 0.05 0.25 0.25 0.2 0.2 0.2 0.204090996770458 0.205971484485409 0 0.048041710014242 0.0528929901169622 0.893846823195978 0.0072031977369841 0.00037378558060586
1000 300 300 0.05 0.05 0.35 0.35 0.2 0.2 0.2 0.20235098771072 0.202819988082519 0 0.0439055249346917 0.0482972392983449 0.887463299756349 0.0907121544359471 0.0651303042001653
1000 300 300 0.05 0.05 0.45 0.45 0.2 0.2 0.2 0.204308045221072 0.204971827717072 0 0.0420551687010366 0.0464522508671142 0.890624544156675 0.0012374429598717 0.000740498002883502
1000 300 300 0.05 0.05 0.05 0.05 0.2 0.2 0.2 0.207007037052314 0.208000261798061 0 0.0724129836966238 0.078060502898912 0.92881942002372 0.00227262739292333 0.0012306699632924
1000 300 300 0.05 0.05 0.15 0.15 0.2 0.2 0.2 0.202919882889689 0.20375129808215 0 0.0551753527970641 0.0596163833238904 0.908904782742423 0.0945460576406078 0.0468819351739454
1000 300 300 0.05 0.05 0.25 0.25 0.2 0.2 0.2 0.20244371679329 0.202725010523298 0 0.0462765221441774 0.0507434449738016 0.888949542776097 0.0952526526449174 0.089781868591053
1000 300 300 0.05 0.05 0.35 0.35 0.2 0.2 0.2 0.200036977468453 0.200755324625881 0 0.043355226702584 0.0490538672379799 0.891395260777391 0.9784883169886 0.626419630184204
1000 300 300 0.05 0.05 0.45 0.45 0.2 0.2 0.2 0.201450889748743 0.201112351885881 0 0.0438214898712568 0.049292704701966 0.897971850089947 0.295352168224995 0.475636449512063
1000 300 300 0.15 0.15 0.15 0.15 0.2 0.2 0.2 0.202901969971162 0.204798979784004 0 0.04537946088254 0.0527526453666099 0.829005766670643 0.0434172305174247 0.00410318858042976
1000 300 300 0.15 0.15 0.25 0.25 0.2 0.2 0.2 0.201692699579089 0.203592341447788 0 0.0404409386481917 0.0499742557419678 0.828813537685668 0.185936811027693 0.0232277603866018
1000 300 300 0.15 0.15 0.35 0.35 0.2 0.2 0.2 0.199295918906138 0.200034099207367 0 0.0383866401558151 0.0479087528595323 0.826682305081029 0.562032270107946 0.982047534793861
1000 300 300 0.15 0.15 0.45 0.45 0.2 0.2 0.2 0.203266030997407 0.205304935561057 0 0.0385119480399343 0.0468347504548798 0.827559603979914 0.00744371113776973 0.000357562589629497
1000 300 300 0.15 0.15 0.15 0.15 0.2 0.2 0.2 0.202885883700371 0.205572591316487 0 0.0445682748448881 0.0524350056637237 0.837728596079548 0.0408566432439176 0.000806750450464829
1000 300 300 0.15 0.15 0.25 0.25 0.2 0.2 0.2 0.201819617503377 0.202179903015085 0 0.0412268317076165 0.0519640048379188 0.840195760926123 0.163107164913871 0.184949694717215
1000 300 300 0.15 0.15 0.35 0.35 0.2 0.2 0.2 0.203103635131268 0.204051193737599 0 0.0376809013943017 0.0463678704921685 0.784222103605476 0.00933341382293009 0.00583417469957365
1000 300 300 0.15 0.15 0.45 0.45 0.2 0.2 0.2 0.202740066794862 0.204582341169791 0 0.0354307692795292 0.0471137900829565 0.798624605617215 0.0146339464763275 0.00215744552245346
1000 300 300 0.25 0.25 0.25 0.25 0.2 0.2 0.2 0.201483283188832 0.201887174019538 0 0.0365835322415842 0.0456663407588831 0.768431742655644 0.200087893926561 0.191574627563864
1000 300 300 0.25 0.25 0.35 0.35 0.2 0.2 0.2 0.201530537393816 0.201847704234362 0 0.0346058812792435 0.0453258924436267 0.781019345602139 0.162242833612454 0.197662264093901
1000 300 300 0.25 0.25 0.45 0.45 0.2 0.2 0.2 0.20028399333029 0.199841521782854 0 0.034671021483892 0.0437308711207628 0.766038918474567 0.795669395734574 0.908785870613535
1000 300 300 0.25 0.25 0.25 0.25 0.2 0.2 0.2 0.199273139994597 0.202023051504912 0 0.0370628956533178 0.0468588579393314 0.805348805108954 0.535286674735107 0.172478822760438
1000 300 300 0.25 0.25 0.35 0.35 0.2 0.2 0.2 0.202266533585972 0.20259934544067 0 0.0356877240755708 0.0450461062411811 0.777732433949321 0.0448729596065302 0.068335159696576
1000 300 300 0.25 0.25 0.45 0.45 0.2 0.2 0.2 0.201370024357641 0.202346324703047 0 0.0349133678379902 0.0451808503392491 0.764403690945772 0.214934265538999 0.100857273638787
1000 300 300 0.35 0.35 0.35 0.35 0.2 0.2 0.2 0.202143808513287 0.202963807540618 0 0.0354635748830361 0.0457936634851713 0.769586953110583 0.0562097427173257 0.0409532589875654
1000 300 300 0.35 0.35 0.45 0.45 0.2 0.2 0.2 0.20102627595577 0.202271677530386 0 0.0324998218764657 0.0433331848162283 0.759793516614858 0.318239655843333 0.0976764641532763
1000 300 300 0.35 0.35 0.35 0.35 0.2 0.2 0.2 0.200721582286193 0.202099728347162 0 0.033847910680812 0.0449033778651387 0.770397995656632 0.500374419816874 0.139532072155556
1000 300 300 0.35 0.35 0.45 0.45 0.2 0.2 0.2 0.198933672281045 0.199701889504163 0 0.0343068393012059 0.0466988378512217 0.764362455723787 0.32589390565147 0.840059668442752
1000 300 300 0.45 0.45 0.45 0.45 0.2 0.2 0.2 0.199766963622596 0.199640933307609 0 0.0329382503054433 0.043309444143021 0.749515325006436 0.823013555883266 0.79324000178609
1000 300 300 0.45 0.45 0.45 0.45 0.2 0.2 0.2 0.20142424924545 0.202594538206849 0 0.0328152834379327 0.0432190602659305 0.747211853110597 0.170218363202072 0.0579331015485063
1000 300 300 0.05 0.05 0.05 0.05 0.6 0.6 0.6 0.602769923292516 0.603161809934037 0 0.0947104087243769 0.0970020114899377 0.970669101276789 0.355268686517121 0.302905684111623
1000 300 300 0.05 0.05 0.15 0.15 0.6 0.6 0.6 0.598617279981568 0.598533403210685 0 0.0688266061773691 0.0717933908658984 0.950576062859626 0.525379174505844 0.518433737527005
1000 300 300 0.05 0.05 0.25 0.25 0.6 0.6 0.6 0.598833388382387 0.599186175676714 0 0.0593016323280096 0.062793255838494 0.947555910621321 0.534018586401309 0.682008889711105
1000 300 300 0.05 0.05 0.35 0.35 0.6 0.6 0.6 0.598406833295131 0.598991247047664 0 0.0537753898622782 0.0576019025722252 0.944348047001032 0.349053720424855 0.579843985450728
1000 300 300 0.05 0.05 0.45 0.45 0.6 0.6 0.6 0.603290621367594 0.602925907982621 0 0.0537853159377377 0.0571963019637332 0.945716799299274 0.053308869936385 0.106047175525469
1000 300 300 0.05 0.05 0.05 0.05 0.6 0.6 0.6 0.601121430468017 0.601528131564489 0 0.0929359508588324 0.0956486154007957 0.969913437639154 0.702852109923095 0.613514516946739
1000 300 300 0.05 0.05 0.15 0.15 0.6 0.6 0.6 0.600771019599437 0.601282393044078 0 0.0678906021560152 0.0705724921422232 0.950121251536963 0.719571211653266 0.565673254483146
1000 300 300 0.05 0.05 0.25 0.25 0.6 0.6 0.6 0.602092811982059 0.60276904640267 0 0.057219928526322 0.0601541003252456 0.941992644522173 0.247712630903787 0.145796121508885
1000 300 300 0.05 0.05 0.35 0.35 0.6 0.6 0.6 0.602687624684322 0.603922982484131 0 0.0542339992135125 0.0562374773303659 0.943766807781932 0.117407763180434 0.0276163441649684
1000 300 300 0.05 0.05 0.45 0.45 0.6 0.6 0.6 0.601504025355992 0.601502419286259 0 0.0541551075439826 0.0566715251237087 0.94553652419905 0.38002189499024 0.402033746740835
1000 300 300 0.15 0.15 0.15 0.15 0.6 0.6 0.6 0.600237128102208 0.600036740164361 0 0.058198908961754 0.0629348161656459 0.920439811922256 0.897506087843645 0.985274948784455
1000 300 300 0.15 0.15 0.25 0.25 0.6 0.6 0.6 0.598820648466761 0.599041187372623 0 0.0502732719627463 0.0556180348662447 0.899589284348791 0.458362912338807 0.585770237352727
1000 300 300 0.15 0.15 0.35 0.35 0.6 0.6 0.6 0.600537318117441 0.600087524801772 0 0.0492911490570206 0.0548027325764378 0.907097587677073 0.730379788384357 0.95973056624854
1000 300 300 0.15 0.15 0.45 0.45 0.6 0.6 0.6 0.601496500949676 0.600672096702149 0 0.0465139334837518 0.051373547122482 0.894103402630271 0.30920706450876 0.679177954748834
1000 300 300 0.15 0.15 0.15 0.15 0.6 0.6 0.6 0.599159936988835 0.596856674259665 0 0.0567050029745857 0.0625800229432005 0.914745719941286 0.639544010356156 0.112517466712097
1000 300 300 0.15 0.15 0.25 0.25 0.6 0.6 0.6 0.600675760243777 0.60139068029915 0 0.0508748997987876 0.0552731408313882 0.908846183255099 0.67454767090914 0.426433988496447
1000 300 300 0.15 0.15 0.35 0.35 0.6 0.6 0.6 0.603289894509805 0.601854853986344 0 0.0484116530520542 0.0549392594496593 0.897344352676592 0.0318758331733895 0.285938541106726
1000 300 300 0.15 0.15 0.45 0.45 0.6 0.6 0.6 0.598625110260186 0.597314974349503 0 0.0481175207026874 0.0536658421817919 0.892945332964847 0.366438163060322 0.113929494396886
1000 300 300 0.25 0.25 0.25 0.25 0.6 0.6 0.6 0.598810315750257 0.599382343158417 0 0.0488919971649444 0.0541148859271441 0.895633753175153 0.441793883495194 0.718223409326365
1000 300 300 0.25 0.25 0.35 0.35 0.6 0.6 0.6 0.601150649547429 0.600455312817825 0 0.0440911454960453 0.0503891724600266 0.856690891328462 0.409420049980248 0.775135690314352
1000 300 300 0.25 0.25 0.45 0.45 0.6 0.6 0.6 0.600548519801692 0.598598037758492 0 0.0448352526401359 0.0513089745835365 0.869453020189023 0.698929810600377 0.387763346215123
1000 300 300 0.25 0.25 0.25 0.25 0.6 0.6 0.6 0.60427231906311 0.603712506262204 0 0.0469240140098855 0.0537225336122665 0.87686621147757 0.0040722070610952 0.0290986551740231
1000 300 300 0.25 0.25 0.35 0.35 0.6 0.6 0.6 0.599619616927237 0.598553985799621 0 0.0451171884827453 0.0513162938591502 0.869071428281172 0.789823190411678 0.373100172882172
1000 300 300 0.25 0.25 0.45 0.45 0.6 0.6 0.6 0.603443508589369 0.603678008103345 0 0.0430807775139735 0.0506564386873295 0.863008428320891 0.0116359879180725 0.0218803502293075
1000 300 300 0.35 0.35 0.35 0.35 0.6 0.6 0.6 0.598485537778105 0.598179789039861 0 0.041209762310313 0.0476755168329118 0.854695409023892 0.245456286565617 0.22759050766633
1000 300 300 0.35 0.35 0.45 0.45 0.6 0.6 0.6 0.602146204220035 0.602340929913555 0 0.0419576393749154 0.0489012630219111 0.862755396504937 0.106073456179618 0.130393014801329
1000 300 300 0.35 0.35 0.35 0.35 0.6 0.6 0.6 0.599984550606051 0.600535122675737 0 0.0420642779154079 0.0477454363313256 0.858503373124733 0.990735550573795 0.723096948465218
1000 300 300 0.35 0.35 0.45 0.45 0.6 0.6 0.6 0.602026902079107 0.601988415283781 0 0.0411204818686765 0.0482957567372485 0.848517565179477 0.119373890184334 0.193229686816971
1000 300 300 0.45 0.45 0.45 0.45 0.6 0.6 0.6 0.59963890596996 0.599551450143049 0 0.0406083667362797 0.0476213256716156 0.846051691699653 0.778620463294363 0.765873491464996
1000 300 300 0.45 0.45 0.45 0.45 0.6 0.6 0.6 0.599460508190133 0.599089154114262 0 0.0404432654064296 0.0477699594422112 0.856208512602602 0.673239026179086 0.546670744222827
1000 300 300 0.05 0.05 0.05 0.05 0.4 0.4 0.4 0.398319515639718 0.396769375987601 0 0.0921031506493106 0.0965586254525282 0.957502283336384 0.564083648843293 0.290300459495946
1000 300 300 0.05 0.05 0.15 0.15 0.4 0.4 0.4 0.404537587698957 0.403605988576307 0 0.0718468575533763 0.0761865927695414 0.934134752874151 0.0460764938039623 0.13477729157081
1000 300 300 0.05 0.05 0.25 0.25 0.4 0.4 0.4 0.403524430413509 0.402662634130313 0 0.0572994649690647 0.0623946233750102 0.919269643849997 0.0520451433294071 0.177490692414447
1000 300 300 0.05 0.05 0.35 0.35 0.4 0.4 0.4 0.399896068498579 0.400090277605814 0 0.0558351183024089 0.0596107756210719 0.921815036018986 0.953073284757515 0.961812565269333
1000 300 300 0.05 0.05 0.45 0.45 0.4 0.4 0.4 0.398356898293105 0.398024416642625 0 0.051032226486156 0.0552877397193078 0.915511128475173 0.308844092170105 0.258760522072973
1000 300 300 0.05 0.05 0.05 0.05 0.4 0.4 0.4 0.402408698981579 0.401934707728134 0 0.0974794554873098 0.102438288126613 0.957253411776549 0.434756609398372 0.550478669574153
1000 300 300 0.05 0.05 0.15 0.15 0.4 0.4 0.4 0.402287930878663 0.402401810065635 0 0.0711917105205041 0.0761099415981065 0.931313580592487 0.309742027380743 0.31855808021026
1000 300 300 0.05 0.05 0.25 0.25 0.4 0.4 0.4 0.403021129396544 0.402931431919345 0 0.0593020549189939 0.063351559983744 0.925148656041345 0.107492336281308 0.143709876992586
1000 300 300 0.05 0.05 0.35 0.35 0.4 0.4 0.4 0.401850346904952 0.401872341381044 0 0.0527470607577459 0.0577798782130131 0.91623933728419 0.267561272878736 0.305739821176449
1000 300 300 0.05 0.05 0.45 0.45 0.4 0.4 0.4 0.400898736376088 0.40145337642474 0 0.0529429366626789 0.0574353941702153 0.919037545933244 0.59151523542656 0.423785216375615
1000 300 300 0.15 0.15 0.15 0.15 0.4 0.4 0.4 0.403342229338708 0.402470142868562 0 0.0553163592320271 0.0625758693434934 0.86762872106921 0.056334742646875 0.212217675989248
1000 300 300 0.15 0.15 0.25 0.25 0.4 0.4 0.4 0.403037673755546 0.402147820989751 0 0.0496891548065647 0.056674329135712 0.855020187672381 0.053492373202247 0.231034928835768
1000 300 300 0.15 0.15 0.35 0.35 0.4 0.4 0.4 0.399333277984657 0.399320151616683 0 0.0470567414547047 0.0549955239021265 0.846728344712407 0.654216892389702 0.695941827346542
1000 300 300 0.15 0.15 0.45 0.45 0.4 0.4 0.4 0.401597572951567 0.402128090958067 0 0.0465591481020461 0.0549018942699767 0.837224587748958 0.278154731448399 0.220580629561925
1000 300 300 0.15 0.15 0.15 0.15 0.4 0.4 0.4 0.403880834324423 0.404206038293697 0 0.0559216077699869 0.0634177766408641 0.883037108216507 0.0284254907723799 0.0362171724762263
1000 300 300 0.15 0.15 0.25 0.25 0.4 0.4 0.4 0.399588095268922 0.39967115764154 0 0.0527896833944084 0.0605166890683126 0.858320699232259 0.805156552168171 0.863601749180017
1000 300 300 0.15 0.15 0.35 0.35 0.4 0.4 0.4 0.398832689044588 0.39820267065861 0 0.0466743026604268 0.0557286784424237 0.842052772181016 0.429203719984987 0.308032465215344
1000 300 300 0.15 0.15 0.45 0.45 0.4 0.4 0.4 0.402495387173481 0.402039833666567 0 0.0448944681719609 0.0534218618409252 0.831043010775234 0.0791045663381397 0.227537644096435
1000 300 300 0.25 0.25 0.25 0.25 0.4 0.4 0.4 0.400225791532184 0.397046370350116 0 0.0474343390031553 0.0559897778791489 0.832802094832087 0.880379130263131 0.0955900285793996
1000 300 300 0.25 0.25 0.35 0.35 0.4 0.4 0.4 0.400128023257778 0.400733333980202 0 0.0443642793578986 0.0534200506784953 0.819421964211892 0.92730847228479 0.664303952932188
1000 300 300 0.25 0.25 0.45 0.45 0.4 0.4 0.4 0.403313711461322 0.403446711494253 0 0.0423909971969346 0.0504716861985783 0.810745143190506 0.0136032491235337 0.0310472945475403
1000 300 300 0.25 0.25 0.25 0.25 0.4 0.4 0.4 0.400719524623414 0.4027056429964 0 0.0488394519119467 0.0587768375682418 0.861710348073391 0.641402328462173 0.145796790201838
1000 300 300 0.25 0.25 0.35 0.35 0.4 0.4 0.4 0.403017103189546 0.403917802069745 0 0.0448299149961079 0.054091066138462 0.816938218573871 0.0335607629244389 0.0222040496122023
1000 300 300 0.25 0.25 0.45 0.45 0.4 0.4 0.4 0.400618635862083 0.400432010931959 0 0.0434145166638705 0.0536979470642617 0.82755201699456 0.652368962428001 0.799229881900804
1000 300 300 0.35 0.35 0.35 0.35 0.4 0.4 0.4 0.402764474381604 0.403513736769877 0 0.0410682869041176 0.0507545688711579 0.788509830147176 0.0335266822606296 0.028809923225277
1000 300 300 0.35 0.35 0.45 0.45 0.4 0.4 0.4 0.401963727521082 0.402511105203895 0 0.0413099860163736 0.0519131852838273 0.810999400219629 0.133095121414989 0.126424173797813
1000 300 300 0.35 0.35 0.35 0.35 0.4 0.4 0.4 0.402205519185243 0.40154711579953 0 0.0418695291124523 0.0525057360941867 0.807489665587833 0.0960744817585261 0.351672379392564
1000 300 300 0.35 0.35 0.45 0.45 0.4 0.4 0.4 0.40234375259654 0.401160338182983 0 0.0413521027280309 0.0525601480281633 0.809590819592392 0.0733851384707289 0.485266698806824
1000 300 300 0.45 0.45 0.45 0.45 0.4 0.4 0.4 0.400276424236501 0.401453417586081 0 0.0400142386974129 0.0513345980421761 0.788493209359962 0.827119401805647 0.370829562879467
1000 300 300 0.45 0.45 0.45 0.45 0.4 0.4 0.4 0.399456776520678 0.398716646116498 0 0.0390946901203853 0.0497010620227258 0.792442315514293 0.66046623799706 0.414382478950547
1000 300 300 0.05 0.05 0.05 0.05 0.2 0.2 0.2 0.2083747697227 0.208990422483517 0 0.0756730092470172 0.0796550210545828 0.935102178745009 0.000486320212180639 0.000375145575274562
1000 300 300 0.05 0.05 0.15 0.15 0.2 0.2 0.2 0.20104988096607 0.202889400457004 0 0.0524990168386148 0.0578711735473502 0.901642779391537 0.52727306540942 0.11468321453584
1000 300 300 0.05 0.05 0.25 0.25 0.2 0.2 0.2 0.202345004970063 0.201479369867449 0 0.0481643427384823 0.053387879806484 0.906939763911778 0.123965711251253 0.381098139507821
1000 300 300 0.05 0.05 0.35 0.35 0.2 0.2 0.2 0.200591727687126 0.200642261675182 0 0.041908113264034 0.0468722440559719 0.888249337042895 0.655331159754304 0.664884891546487
1000 300 300 0.05 0.05 0.45 0.45 0.2 0.2 0.2 0.202595989082051 0.202425975852995 0 0.041670615738075 0.046317698155249 0.887522686177695 0.0491107588046243 0.0979747199149738
1000 300 300 0.05 0.05 0.05 0.05 0.2 0.2 0.2 0.205844809338658 0.206244810718032 0 0.0734433860026677 0.0782942937987569 0.926706423108593 0.0120043416265028 0.0118149200779078
1000 300 300 0.05 0.05 0.15 0.15 0.2 0.2 0.2 0.203691959176231 0.203913823499196 0 0.0542482334650404 0.0603175317199642 0.90342828241001 0.031625058535121 0.040438919697976
